0.9287,0.75263,0.81601,0.8809,0.86011,0.94497,0.86476,0.75526,0.79252,0.80843,0.85668,0.77816,0.88775,0.90839,0.62381,0.61187,0.92483,0.89201,0.38125,0.37208,0.73039,0.90188,0.7378,0.80319,0.97803,0.88608,0.99347,0.74405,0.60234,0.57264,0.8072,0.99413,1.3685,1.3779,0.97865,0.81724,0.72861,0.41044,0.3678,0.21974,0.16328,0.45595,0.88848,0.95115,1.0291,0.92386,0.92428,0.66722,0.3467,0.1428,0.15838,0.47948,0.7301,0.9355,0.93668,0.9439,0.7862,0.51089,0.30037,0.072298,0.076537,0.27231,0.51215,0.78944,0.92173,1.0081,0.93235,0.80705,0.40317,0.1249,0.52066,1.0187,1.3013,1.1819,0.6892,0.28219,0.18426,0.25103,0.3204,0.24936,0.60094,1.2405,1.2463,0.58176,0.23251,0.22602,0.32988,0.36224,0.39253,0.27104,0.73149,0.89768,1.0707,1.2163,0.92945,0.73871,0.47556,0.18498,0.12189,0.083577,0.85681,0.81686,0.77866,0.66074,0.81639,0.67613,0.89153,0.59325,0.60052,0.5664,1.12,0.60583,1.0283,0.61912,0.62205,0.6726,0.55852,0.59318,0.65885,0.52847,0.89119,1.0317,0.94063,0.72026,0.40056,0.51515,0.66325,0.66611,0.8818,0.20479,0.55214,0.72018,0.6285,0.70796,0.15044,0.13011,0.38386,0.41787,0.6869,0.065892,1.2972,0.96248,1.2571,0.93087,1.0109,1.2272,1.3565,1.177,1.1516,1.0188
0.97699,0.78669,0.84769,0.91692,0.90093,0.99755,0.92124,0.80743,0.84935,0.87056,0.89933,0.81427,0.92526,0.95354,0.66478,0.65625,0.9886,0.94478,0.40194,0.39434,0.769,0.94503,0.76951,0.83569,1.0221,0.93541,1.0559,0.79597,0.64765,0.61819,0.85419,1.0506,1.4459,1.453,1.0299,0.85955,0.76577,0.43117,0.38793,0.23352,0.16848,0.46378,0.91537,0.99256,1.0727,0.97856,0.98858,0.72705,0.38498,0.15887,0.16753,0.50473,0.76911,0.98042,0.98433,0.99506,0.82543,0.54403,0.32733,0.07706,0.08126,0.28548,0.53973,0.83236,0.96936,1.0616,0.98152,0.84505,0.43238,0.13509,0.55092,1.0459,1.3487,1.263,0.75328,0.31086,0.20093,0.27255,0.34837,0.27288,0.62981,1.2745,1.3257,0.63668,0.25534,0.24506,0.35719,0.39283,0.42664,0.29101,0.76932,0.93602,1.1133,1.2768,0.98883,0.79538,0.51945,0.20338,0.13462,0.08857,0.91502,0.86948,0.83097,0.69553,0.87745,0.71613,0.94277,0.63743,0.64569,0.60795,1.1947,0.63935,1.0976,0.65187,0.67078,0.72281,0.59933,0.64077,0.71041,0.56929,0.92883,1.0799,0.98352,0.76561,0.42365,0.54897,0.70563,0.69162,0.91604,0.21831,0.57198,0.75336,0.65379,0.7544,0.15921,0.13867,0.40549,0.43301,0.71229,0.070898,1.3761,1.0176,1.3352,0.97912,1.0763,1.3053,1.4396,1.249,1.2242,1.0828
0.98678,0.78467,0.83685,0.91535,0.92785,1.0569,0.99278,0.87756,0.93035,0.9583,0.9091,0.81269,0.93011,0.98856,0.71389,0.71491,1.0757,1.002,0.41899,0.4026,0.77849,0.94762,0.7629,0.83309,1.0502,0.99504,1.1388,0.86717,0.71033,0.6731,0.89353,1.1019,1.5158,1.5112,1.0638,0.88286,0.78123,0.43939,0.39114,0.23569,0.16686,0.46584,0.92892,1.0129,1.0942,1.0121,1.0527,0.78553,0.41788,0.17967,0.16783,0.50261,0.77933,1.0044,1.0181,1.0471,0.88597,0.5919,0.35209,0.082102,0.08198,0.28861,0.54299,0.84732,0.99532,1.0934,1.0284,0.90398,0.46856,0.14512,0.53538,1.0511,1.3999,1.3501,0.8314,0.35311,0.22817,0.30229,0.38815,0.307,0.61828,1.2976,1.4077,0.70537,0.29079,0.27312,0.39139,0.43132,0.46715,0.31996,0.75319,0.93809,1.1514,1.3567,1.0573,0.86238,0.57642,0.23356,0.15841,0.101,0.99335,0.93184,0.90017,0.71241,0.93148,0.75808,0.99168,0.69519,0.70356,0.66441,1.2858,0.66296,1.1746,0.66613,0.71245,0.76306,0.63512,0.70023,0.77336,0.62286,0.92562,1.0886,0.98636,0.7998,0.44012,0.56723,0.72861,0.6888,0.91802,0.21867,0.55679,0.75086,0.64456,0.7919,0.16407,0.14255,0.41897,0.4271,0.70643,0.067157,1.4719,1.0735,1.4263,1.008,1.1295,1.3615,1.5024,1.3337,1.3067,1.1628
0.99432,0.80545,0.86919,0.9369,0.91003,1.002,0.91497,0.79923,0.84187,0.85949,0.9094,0.82953,0.93698,0.95043,0.64996,0.64348,0.99027,0.97045,0.42498,0.42478,0.79302,0.97225,0.79482,0.86608,1.0429,0.93572,1.0391,0.77346,0.6254,0.5967,0.83791,1.0338,1.4365,1.4741,1.0587,0.89027,0.80017,0.45726,0.41684,0.25795,0.16402,0.46294,0.92164,1.0001,1.0776,0.97628,0.99957,0.74004,0.39639,0.16803,0.16469,0.50827,0.78191,0.9931,0.99119,0.99903,0.82871,0.54054,0.32735,0.086121,0.081596,0.293,0.55512,0.84982,0.97926,1.0633,0.97823,0.84133,0.42503,0.14168,0.55275,1.0523,1.3596,1.2732,0.7617,0.31753,0.20801,0.27826,0.35579,0.27815,0.63155,1.2858,1.3369,0.6436,0.26174,0.2522,0.36316,0.39826,0.43008,0.29787,0.77451,0.94265,1.1149,1.2821,0.99961,0.80746,0.52821,0.21043,0.14078,0.096223,0.9081,0.88783,0.81197,0.72693,0.89201,0.72478,0.94725,0.64651,0.65464,0.61735,1.191,0.66801,1.0825,0.6856,0.67385,0.71133,0.59291,0.64912,0.71881,0.57832,0.95047,1.112,1.0159,0.78432,0.42538,0.55323,0.70858,0.69695,0.92187,0.21899,0.58846,0.78257,0.68307,0.76513,0.16004,0.14171,0.40836,0.43654,0.71605,0.070506,1.3751,1.0446,1.3224,1.0155,1.073,1.2926,1.4358,1.2609,1.2354,1.0949
0.94118,0.74905,0.79243,0.84886,0.83868,0.94413,0.87674,0.77643,0.82856,0.85039,0.85429,0.76323,0.85277,0.88177,0.62556,0.62939,0.97146,0.93425,0.40797,0.40207,0.75707,0.91673,0.73355,0.78894,0.95256,0.87431,0.99037,0.7511,0.61534,0.5869,0.78462,0.97035,1.359,1.4006,1.0073,0.84592,0.75786,0.43663,0.39757,0.24784,0.15099,0.42527,0.85092,0.9312,1.0063,0.92006,0.9551,0.7128,0.39125,0.17787,0.15159,0.46864,0.72707,0.92101,0.92289,0.94132,0.79514,0.53431,0.32894,0.08862,0.073889,0.26729,0.51117,0.78829,0.91215,0.99327,0.92193,0.80938,0.42544,0.14543,0.48056,0.95412,1.2898,1.2495,0.76994,0.33076,0.2185,0.28402,0.36258,0.28679,0.5558,1.1905,1.302,0.65143,0.27321,0.25957,0.36555,0.40251,0.42732,0.3001,0.69249,0.84868,1.0322,1.2374,0.98256,0.80697,0.54045,0.22299,0.15363,0.10231,0.87967,0.8597,0.7799,0.69158,0.85898,0.69852,0.90918,0.64655,0.65338,0.61915,1.1604,0.64036,1.0465,0.65133,0.65138,0.69341,0.57415,0.64745,0.71417,0.58157,0.87871,1.0322,0.94875,0.74285,0.40133,0.52305,0.6686,0.62615,0.83589,0.19709,0.5339,0.71821,0.63146,0.72383,0.153,0.13578,0.38929,0.387,0.64136,0.06022,1.3169,1.0051,1.2625,0.96429,1.0235,1.2312,1.3613,1.2277,1.2023,1.0782
0.91267,0.72714,0.77788,0.83912,0.83069,0.9256,0.86367,0.76029,0.8024,0.82387,0.84142,0.753,0.85071,0.87977,0.61922,0.61768,0.93176,0.88443,0.37403,0.36592,0.71585,0.87695,0.70812,0.76766,0.94494,0.86997,0.98895,0.74948,0.61185,0.58426,0.79923,0.98136,1.3479,1.3477,0.95495,0.7965,0.70919,0.39992,0.35951,0.21716,0.14954,0.42475,0.84976,0.92278,1.0004,0.91157,0.92784,0.67679,0.36189,0.15694,0.14799,0.45124,0.70312,0.90808,0.91619,0.93549,0.79029,0.52304,0.31486,0.074167,0.071606,0.25659,0.49021,0.76556,0.89818,0.98622,0.91815,0.80383,0.41426,0.13012,0.49982,0.95803,1.2522,1.1918,0.72273,0.30141,0.19374,0.26043,0.334,0.262,0.57186,1.1751,1.2494,0.61079,0.2464,0.23352,0.33921,0.37477,0.40623,0.27683,0.70647,0.86069,1.0258,1.1886,0.92915,0.75612,0.50076,0.19888,0.13162,0.084877,0.85951,0.81283,0.78001,0.6448,0.82398,0.67835,0.88715,0.60623,0.61355,0.57782,1.1254,0.59615,1.0324,0.60439,0.62836,0.67609,0.56005,0.60707,0.6724,0.54204,0.85683,0.99745,0.90958,0.71423,0.397,0.50805,0.65503,0.63475,0.84414,0.19831,0.52359,0.69186,0.60057,0.70478,0.14637,0.12769,0.3732,0.39728,0.65468,0.063378,1.2876,0.94904,1.2518,0.90811,1.0076,1.2143,1.3401,1.1738,1.1498,1.0223
0.86588,0.69572,0.75356,0.81758,0.80642,0.89393,0.82439,0.72092,0.75666,0.77566,0.80671,0.72927,0.8338,0.85838,0.59706,0.58684,0.87441,0.82285,0.34202,0.32472,0.66587,0.82641,0.67492,0.74061,0.92013,0.8504,0.95884,0.72088,0.58559,0.55645,0.77992,0.96066,1.3125,1.2896,0.90079,0.74394,0.65356,0.36219,0.31752,0.18465,0.1487,0.41733,0.81277,0.87186,0.94458,0.87441,0.89946,0.6533,0.33879,0.14151,0.14234,0.43162,0.67562,0.87768,0.88271,0.89513,0.74443,0.49405,0.30115,0.068614,0.068714,0.24381,0.46748,0.73832,0.86897,0.94851,0.87492,0.75881,0.3955,0.12251,0.49803,0.92933,1.2026,1.1235,0.66388,0.27246,0.17591,0.23957,0.30689,0.2403,0.56458,1.1366,1.1824,0.56013,0.22347,0.21488,0.31448,0.3457,0.37634,0.25791,0.69357,0.84192,0.99205,1.1263,0.87178,0.70248,0.45835,0.17845,0.11708,0.077026,0.81731,0.75491,0.75452,0.59451,0.78273,0.64558,0.84644,0.563,0.57047,0.53589,1.0613,0.54767,0.98418,0.55387,0.59875,0.64884,0.53935,0.56569,0.62769,0.50203,0.82311,0.95049,0.86017,0.67048,0.3791,0.48399,0.62355,0.61972,0.82047,0.19833,0.50868,0.65744,0.56916,0.66648,0.13919,0.11956,0.35721,0.38904,0.63829,0.065591,1.2254,0.88331,1.2025,0.84904,0.96725,1.1691,1.2906,1.1067,1.0854,0.95602
0.98481,0.79329,0.8588,0.92854,0.90511,0.99233,0.91044,0.79618,0.83656,0.85781,0.90816,0.82168,0.93345,0.95036,0.65393,0.64511,0.97483,0.94478,0.40696,0.40076,0.77381,0.95472,0.78126,0.8492,1.0313,0.92984,1.0415,0.78124,0.63532,0.60804,0.85283,1.0463,1.4359,1.4435,1.0294,0.86353,0.77366,0.43831,0.39664,0.23963,0.17411,0.48126,0.94073,1.0085,1.0793,0.96735,0.97119,0.70799,0.36615,0.15096,0.16535,0.50419,0.77897,0.99759,0.99329,0.9976,0.82482,0.53191,0.3104,0.074419,0.080024,0.28497,0.54722,0.84908,0.98385,1.0678,0.97873,0.83803,0.41641,0.12861,0.55325,1.0584,1.3579,1.2539,0.74016,0.30439,0.19774,0.26893,0.34257,0.26822,0.63448,1.2887,1.3181,0.62524,0.25055,0.24164,0.35234,0.38685,0.41996,0.28853,0.77427,0.9405,1.117,1.2785,0.98524,0.78811,0.51083,0.19945,0.13222,0.088146,0.90392,0.86507,0.81921,0.70143,0.86068,0.71011,0.93536,0.63113,0.63899,0.60267,1.1827,0.64477,1.0843,0.66014,0.65872,0.70602,0.58926,0.6331,0.70213,0.56349,0.94018,1.0913,0.99671,0.77275,0.43071,0.54863,0.70581,0.69787,0.92457,0.2146,0.58376,0.76368,0.66813,0.75587,0.1596,0.1389,0.40458,0.43807,0.72055,0.069609,1.366,1.0182,1.3225,0.98537,1.0657,1.2925,1.4344,1.2433,1.2179,1.0775
0.90887,0.71443,0.74745,0.80013,0.80411,0.90781,0.86168,0.76944,0.82557,0.85462,0.83493,0.73363,0.81751,0.84993,0.60971,0.62255,0.95525,0.9041,0.38431,0.37329,0.71472,0.86976,0.69047,0.74025,0.91378,0.85738,0.98611,0.75581,0.62399,0.5965,0.78725,0.96678,1.3308,1.336,0.95184,0.79502,0.70869,0.40362,0.36415,0.22301,0.14367,0.40859,0.82083,0.8938,0.96821,0.89578,0.93483,0.70137,0.38402,0.17128,0.14539,0.44407,0.69345,0.89197,0.89767,0.91898,0.78324,0.52857,0.32544,0.081449,0.070161,0.25204,0.4807,0.75047,0.87944,0.96653,0.90549,0.80307,0.42452,0.1391,0.47324,0.932,1.251,1.2046,0.73637,0.31315,0.20533,0.26974,0.34665,0.27272,0.54652,1.1584,1.2561,0.62278,0.25864,0.24502,0.34881,0.38318,0.41339,0.28714,0.67471,0.83005,1.0098,1.2024,0.94545,0.77251,0.51358,0.20866,0.14286,0.09336,0.87016,0.82777,0.7823,0.64612,0.83699,0.68064,0.88809,0.61901,0.62587,0.59225,1.1507,0.60755,1.0434,0.60512,0.63681,0.68205,0.56309,0.62174,0.68717,0.55552,0.83484,0.9772,0.89517,0.70128,0.38781,0.50347,0.64689,0.61394,0.81806,0.19354,0.4991,0.66529,0.58407,0.69312,0.14557,0.12695,0.37167,0.38129,0.62986,0.060007,1.2943,0.96391,1.2541,0.90559,1.0016,1.2071,1.3281,1.1838,1.1596,1.036
1.0027,0.8066,0.86213,0.9259,0.90513,0.99994,0.92516,0.81632,0.86526,0.88709,0.91437,0.82823,0.93177,0.95037,0.66034,0.66076,1.0135,0.98157,0.42521,0.4185,0.80115,0.97605,0.789,0.85205,1.0294,0.93789,1.054,0.79405,0.64693,0.61724,0.84518,1.0436,1.4532,1.4906,1.0668,0.89469,0.80027,0.45661,0.41211,0.25093,0.1626,0.45882,0.91901,0.99843,1.0784,0.9826,1.0121,0.7512,0.41041,0.17987,0.16126,0.49566,0.7696,0.98437,0.98972,1.0134,0.8563,0.56941,0.34562,0.090499,0.079018,0.28318,0.53926,0.83467,0.97223,1.0677,0.99614,0.8716,0.4516,0.14919,0.54335,1.041,1.3654,1.302,0.79017,0.33166,0.21588,0.28676,0.36744,0.28766,0.62091,1.2795,1.3644,0.66829,0.27239,0.25984,0.37284,0.41066,0.43955,0.30707,0.77056,0.93699,1.1138,1.2929,1.0157,0.82833,0.54826,0.22047,0.14707,0.098145,0.92531,0.89793,0.82792,0.72734,0.90774,0.74359,0.96893,0.66428,0.67246,0.63297,1.2187,0.66825,1.1083,0.68014,0.69364,0.73825,0.61324,0.6644,0.7354,0.59375,0.94824,1.1021,1.0154,0.76583,0.42072,0.5471,0.70015,0.68908,0.91787,0.21497,0.58167,0.76268,0.67687,0.753,0.15976,0.13969,0.41173,0.43002,0.71131,0.067888,1.3938,1.0526,1.3438,1.0155,1.0947,1.3185,1.4566,1.2818,1.2558,1.1164
